Port_ID,ROI,PnL,Sharpe_Ratio,Max_Drawdown,Win_Rate,Win_Positions,Total_Positions,Score
3981810242465907713,1.1056429632843092,2836.47282999,7.303002763084354,181.88830446,11.428571428571429,12.0,105.0,543.5178994848877
4019895412775450368,1.0534519107683362,2640.30025492,3.278503348080376,0.0,42.38178633975482,242.0,571.0,535.3890551778098
4028427053699127040,0.8855609966771218,2633.02381341,3.9601705761687933,6.623939780000001,29.75206611570248,36.0,121.0,531.1316840465922
4030635536196756737,0.27624763409257014,2581.61417484,1.832517506772894,47.186786249999955,52.47295208655333,679.0,1294.0,517.5651376350654
4004410127575640832,0.606130659451627,2905.76386668,4.7025544978692695,486.26961987,34.51676528599605,175.0,507.0,514.5121952458088
4034786679304751616,3.0863578746042677,2521.07586938,6.495120266564594,0.0,38.31775700934579,123.0,321.0,512.187768843096
4035430878731345664,1.9099021490834953,2493.75041995,14.487769301322352,0.0,48.31460674157304,43.0,89.0,509.46779950622545
4006366295148391425,2.0306055391083726,3018.5418056999997,2.193775812524741,688.05580089,17.180616740088105,117.0,681.0,504.12502034175077
3975304792994095360,0.383252249554081,2536.0810463,8.724447073327012,91.88800600000013,42.65791632485644,1040.0,2438.0,501.6915608982601
3977234346014419201,4.102463607193359,2427.2928308600003,14.48099172072391,0.0,39.75903614457831,33.0,83.0,495.54935901998965
3983074113875692800,2.718941629745096,2424.8295199599997,14.490899290772726,0.0,32.55813953488372,14.0,43.0,493.56348726931066
4023697433751327232,3.186034199387988,2408.2239999800004,14.491189796707335,0.0,9.523809523809524,4.0,42.0,486.9274196437294
4029506971304830209,3.0493127697004287,2413.6540000200002,11.492420800656165,1.2715041199999177,5.769230769230769,3.0,52.0,486.6187369924261
3943533600390906881,1.0608087437491676,2361.4245720499994,7.707244370868206,32.30352141000003,54.80386583285958,964.0,1759.0,477.51965757072725
4012994295026226176,1.5614641744135835,2500.33664614,3.029597356560397,216.8208998599997,40.03189792663477,251.0,627.0,474.6233376616314
4041860229502600193,1.3390372802971153,2327.33599982,12.622500365312447,0.0,39.175257731958766,38.0,97.0,474.26969988094544
4037179073830813185,0.7267750755093776,2331.43490998,6.1902472367692605,0.0,42.465753424657535,31.0,73.0,474.1129269797053
3939925275039085824,0.6556841633425939,2378.8786707,3.167493406363837,78.62181990000008,36.23481781376518,2148.0,5928.0,470.2478877573403
3784403294629753856,0.33981861143763625,2521.81430468,2.2578428155225883,271.29198097000017,30.231404958677686,1829.0,6050.0,468.75728868083746
4027747397961573889,0.1833911548643372,2638.2194499600005,2.360742771297173,483.90628998,45.0,207.0,460.0,462.33511239571885
4040843843196854529,0.9855234808570021,2151.70406,14.084122703515403,0.0,32.20338983050847,19.0,59.0,438.28380205953647
4022641794255717633,1.847685980160385,2176.83382376,5.355217101773174,115.99559387999989,43.52280237937872,2634.0,6052.0,426.1211952413096
4023616625178799873,0.7998545064176268,2087.7711930100004,5.378629218347012,3.088799999999992,40.991535671100365,339.0,827.0,424.5553311482598
3944658614777849089,2.0835728712731334,2074.4499799600003,10.010835150543025,0.0,44.44444444444444,20.0,45.0,424.1839015501573
3942630767220672256,0.5463509212488181,6611.89848042,0.7608118359566635,6083.72668798,38.29744415375327,1903.0,4969.0,415.88137715362893
4035034554469394176,2.0996077582862447,2517.3207997300005,4.161538665895625,632.4248999399999,16.70886075949367,66.0,395.0,412.56894412958917
3887577207880438784,0.21449107715407587,2417.51403674,1.8800408404317706,577.6136464800004,47.81818181818182,2893.0,6050.0,404.4738431399598
3975392755164484097,0.15523253086370412,2330.27031414,2.4570819683624445,451.2251471999999,27.99343903772553,512.0,1829.0,403.1072927565905
4031673021422897664,0.4891923998604832,1984.7171999900002,6.408283130292244,64.52999999999997,31.4410480349345,72.0,229.0,393.4085115492568
4014818740371615232,0.2319246814847921,2013.6475100900002,5.8875155276466415,94.40199994,20.982986767485823,111.0,529.0,392.96373055209773
4008537296438699777,0.6893278078271059,2330.84564531,2.4979421677310127,543.7563162,46.54205607476635,249.0,535.0,392.29337681910926
4037785885739608577,2.735746861138148,1934.5792352600001,5.022387818435885,0.0,23.228346456692915,59.0,254.0,392.22530064253266
4037717032428033792,2.7371265036986876,1897.3229995000002,5.873439449104108,0.0,32.17665615141956,102.0,317.0,386.2869241636434
4038768306117031680,1.6535171946095013,1741.9142598800001,9.210547992933385,0.0,22.0,22.0,100.0,354.02101673296954
4000222729738650369,0.7204062767497224,1803.62013328,5.6537727205232855,151.8992973999999,56.05427974947808,537.0,958.0,347.6941504355513
3988187872032603905,0.3539710477245886,2599.7616706199997,0.9637720134314658,1194.0331292399999,32.665139366170294,1711.0,5238.0,346.04608135992925
4004713168329653760,3.210949034255438,1667.19861,13.734494968509075,0.0,7.4074074074074066,2.0,27.0,338.26101681508953
3993222640082269952,0.23725695585505072,1884.46844302,1.6860261086840158,314.1775242199999,46.45286686103013,1434.0,3087.0,337.1433723086478
4030708912786799105,3.201021189641979,1612.84376999,13.74768576203084,0.0,3.3333333333333335,2.0,60.0,326.7785975072988
3988205565930333696,0.3528639622080676,3283.93800993,1.537152073234348,2247.3695699599994,38.00539083557952,141.0,371.0,325.7962647206464
4037073643537925121,2.593182325446432,1540.4004996200001,4.170528735742957,0.0,18.609865470852018,83.0,446.0,312.4836401894104
4029507714735307777,3.422200917287123,1537.89995998,13.707341197219806,0.0,3.7735849056603774,2.0,53.0,311.9141582464792
3991414786174551297,0.6553007118398677,1787.9877156900002,2.582941484641761,372.9699,29.903536977491964,93.0,311.0,306.8507671951042
3998659472131949824,0.30740181541181216,1449.32593976,7.18121218328664,0.0,48.97959183673469,72.0,147.0,298.74058970879105
4013955990069013504,0.70328619573829,1690.02704985,2.9301401299200043,347.85864704999995,65.92178770949721,236.0,358.0,296.5118949536301
3956048468100538880,1.1145612443640718,1373.56489,9.472444996181098,0.0,71.42857142857143,20.0,28.0,287.6561210868312
3865845304835489536,0.710571420923522,1406.06618669,6.261005657948968,78.66142699000001,51.13378684807256,451.0,882.0,278.5494638745778
4031408429897920512,3.052549061581026,1351.26659997,11.593057511677328,0.0,4.878048780487805,4.0,82.0,274.21940353188296
4030392204221219329,3.064754308455062,1347.75800996,10.343726097035603,0.0,9.411764705882353,8.0,85.0,273.951538209826
3910887259807777281,0.8922299808025964,1803.3020100100002,3.0548116343167497,663.3218999799999,22.666666666666664,17.0,75.0,265.44074832610414
4039129759104249600,3.162479424560003,1264.28919972,6.5033606791894005,0.0,44.3609022556391,59.0,133.0,261.76139124555175
3935808725185052672,0.11825916711168154,2301.9641228599994,1.6587177843608871,1394.9714398600001,35.10204081632653,602.0,1715.0,256.77963602245455
4032403303704824321,0.2639519891800358,2060.57051952,2.93261390513863,1104.51520996,55.15695067264574,123.0,223.0,255.3760733886786
3949214983441029120,0.33279920298540916,1317.5775589599998,1.1244576740851417,131.15652971999998,36.9757174392936,1675.0,4530.0,249.71312124560666
4021243448368889856,0.0856193689788358,1498.1937578999998,1.365530270966847,490.49299994,37.85123966942149,2290.0,6050.0,232.04127940430024
3930688517098515713,0.29321394573311843,1947.24457347,1.7789678896731163,1193.9074265099998,48.61111111111111,140.0,288.0,218.09822514582126
4039279455324236544,1.0221011564380975,1038.8074192600002,6.778540594693953,0.0,55.35168195718655,181.0,327.0,217.72657461144826
3952087967771302912,0.6091955584654052,1032.60525986,4.42216993367586,0.0,33.72093023255814,58.0,172.0,212.6463841611585
3819545518395756033,0.6898168266747995,980.06319996,3.9526524939505996,0.0,38.23529411764706,26.0,68.0,202.74540965643965
3733192481840423936,0.25109886265200626,2923.97719988,2.046258152612383,2743.12,80.2612481857765,553.0,689.0,185.85120849318469
3957509601040585217,0.32208807431247743,3174.1803667200006,1.387186560490011,3268.44,26.954177897574123,300.0,1113.0,148.987263763028
3923766029921022977,0.15648862124032628,772.7290318900001,1.1598438869062142,205.53265760000016,28.51469420174742,359.0,1259.0,128.27202723201546
3826087012661391104,12.17851745780603,532.65697373,11.081028649986312,12.925980130000028,58.333333333333336,63.0,108.0,119.21225869383906
3941019213896463617,0.48928326943914424,4234.087790029999,1.5150022255458002,4944.99999998,49.107142857142854,55.0,112.0,112.88341486351227
3672754654734989568,0.4763850357271092,566.59765978,3.1632204417770806,80.77703672000018,44.303797468354425,210.0,474.0,108.62410566732669
3926423286576838657,0.13545884037560055,1309.4599595900002,1.165179209333079,1119.0932,34.10041841004184,163.0,478.0,99.41674817348566
3911997667197443328,0.621665092184959,605.72231024,4.121453568634221,229.55157354000002,46.875,30.0,64.0,94.75376625838231
3949329502284748801,0.8227625989486956,425.96505789,2.381655976719665,44.74980000999997,18.75,72.0,384.0,82.01620155152855
3768170840939476993,8.779089104108492,243.66889897,13.722326514661168,0.0,42.857142857142854,6.0,14.0,60.540543256736214
3786761687746711808,0.3320721883823882,205.02139999,2.941952706271097,123.46026665,45.1219512195122,37.0,82.0,29.941544881195767
4040382575336130560,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0
3977116548751698176,0.02723076312711209,603.98050076,0.6406711633605076,905.2161011399996,28.078817733990146,456.0,1624.0,-10.63818889729117
4008804082027254529,0.07655048552319497,3332.7334588699996,0.6246965791482234,4879.948659969999,54.051282051282044,527.0,975.0,-57.190010452320934
3946087913459823360,-0.05545109315060492,-40.667241669999996,-0.03180993656976878,453.51285960000007,31.71733771569433,1930.0,6085.0,-71.425773931905
3880920727367689984,-0.10905775247160804,-176.82699999000002,-0.754030587178107,609.39066665,33.793103448275865,49.0,145.0,-121.88855792143572
3858510226868015873,-0.03568396328203826,-280.97295039,-0.2582641952535302,827.30973014,24.397590361445783,243.0,996.0,-176.69376907281847
4041804592937345281,-0.13428684976844413,-776.34299969,-3.0096468121756415,1026.62085938,23.097826086956523,85.0,368.0,-306.43927034932216
3937714876784951296,0.08970499951658285,1117.5308932100006,0.42222406361350456,3858.82450985,39.33463796477495,201.0,511.0,-349.305945828206
3914654298562589441,0.08002997640851603,343.47044905000075,0.1537227306066445,3893.0689187699995,41.40786749482402,200.0,483.0,-509.0003143422323
3944239644144231424,-0.12420201934127043,-1187.8909756799994,-0.3519427189403012,5867.434541539999,26.456876456876454,227.0,858.0,-1113.8324940480588
3919174299855478272,0.06321673528339904,1456.3718076200003,0.1500599465578254,9684.34458371,48.06629834254144,609.0,1267.0,-1154.118404271222
4000877324693233921,-0.00887334041105951,-836.1005588599955,-0.09548551696337784,14682.679015479995,44.8595041322314,2714.0,6050.0,-2362.9147975796795
3995532094997544704,-0.1868369025403617,-12346.682218599999,-1.9179515454231018,14186.535463309989,21.401421252685505,1295.0,6051.0,-4594.546191408442
